"218","298","1","tsp"
"62","298","5","tsp"
"219","298","","tsp"
"10","299","1","bottle"
"25","299","50","gr"
"220","299","50","ml"
"221","299","1","tblsp"
"222","299","1","tblsp"
"10","300","1/2","tblsp"
"223","300","1/2","can"
"58","300","1/2","can"
"25","300","10","tsp"
"10","301","1","shot"
"31","301","1","tblsp"
"11","301","Fill","with"
"10","302","2","cl"
"224","302","1","cl"
"11","302","","cl"
"10","303","1/3","part"
"225","303","1/3","part"
"11","303","1/3","part"
"44","303","lots","part"
"226","303","1","dash"
"10","304","1","cl"
"181","304","1","cl"
"16","304","1","cl"
"10","305","1","shot"
"0","305","1","shot"
"227","305","1","shot"
"11","305","1","splash"
"46","305","1","splash"
"215","305","1","splash"
"31","305","1","dash"
"44","305","crushed","dash"
"45","305","1","wedge"
"223","306","15","cl"
"10","306","3","cl"
"64","306","1.5","cl"
"14","306","1.5","cl"
"25","306","","cl"
"44","306","","cl"
"10","307","4","cl"
"24","307","1","dash"
"52","307","","dash"
"10","308","3","parts"
"228","308","1","part"
"229","308","6","parts"
"22","308","1","1/2"
"223","308","","1/2"
"223","309","1","can"
"10","309","15","cl"
"118","309","21","cl"
"23","309","About","1"
"10","310","2","cl"
"6","310","1","cl"
"64","310","1","cl"
"210","310","Fill","with"
"44","311","8","cubes"
"10","311","9","cl"
"138","311","4.5","cl"
"200","311","4.5","cl"
"20","311","1","cl"
"10","312","4.5","cl"
"206","312","9","cl"
"22","312","1","dash"
"230","312","1/2","tsp"
"207","312","2-3","drops"
"35","312","1","wedge"
"10","313","3","cl"
"64","313","3","cl"
"223","313","","cl"
"33","313","","cl"
"21","314","4.5","cl"
"149","314","1.5","cl"
"10","314","1.5","cl"
"11","314","3","cl"
"22","314","1","tsp"
"231","315","1","fifth"
"10","315","1","fifth"
"148","315","2","L"
"144","315","2","L"
"22","315","1","small"
"118","315","1","pint"
"10","316","1.5","cl"
"212","316","1.5","cl"
"232","316","1.5","cl"
"127","316","1.5","cl"
"10","317","1/4","cl"
"141","317","1/4","cl"
"11","317","1/4","cl"
"200","317","1/4","cl"
"29","318","3","large"
"10","318","3","cups"
"25","318","1","1/3"
"139","319","3","cl"
"10","319","1.5","cl"
"175","319","15","cl"
"4","320","1.5","cl"
"10","320","3","cl"
"35","320","Juice","of"
"127","320","1","splash"
"10","321","5","cl"
"139","321","1","cl"
"30","321","1","dash"
"186","322","1.5","cl"
"233","322","1.5","cl"
"10","322","1.5","cl"
"10","323","4.5","cl"
"234","323","1.5","cl"
"235","323","1.5","cl"
"10","324","4.5","cl"
"236","324","9","cl"
"10","325","3","cl"
"166","325","1.5","cl"
"11","325","12","cl"
"10","326","4.5","cl"
"237","326","18","cl"
"22","326","to","taste"
"10","327","1","shot"
"139","327","1","shot"
"15","327","1","dash"
"238","327","Fill","with"
"10","328","2","cups"
"239","328","3","packages"
"58","328","3","cups"
"192","329","1.5","cl"
"10","329","1.5","cl"
"10","330","5","cl"
"35","330","1/2","cl"
"150","330","4","dashes"
"88","330","1","dl"
"44","330","4","dl"
"10","331","6","cl"
"24","331","6","cl"
"23","331","24","cl"
"11","332","12","cl"
"118","332","3","cl"
"10","332","3","cl"
"168","332","1","package"
"44","332","Over","package"
"10","333","3","cl"
"139","333","3","cl"
"134","333","3","cl"
"7","333","2","scoops"
"240","333","1","scoops"
"210","334","1","L"
"241","334","2","cups"
"10","334","2","cups"
"231","335","750","ml"
"10","335","1750","ml"
"200","335","1750","ml"
"11","335","1","gal"
"127","335","1","gal"
"10","336","6","cl"
"242","336","6","cl"
"127","336","12","cl"
"11","336","12","cl"
"10","337","2.5","cl"
"77","337","1.5","cl"
"110","337","1","cl"
"70","337","2.5","cl"
"10","338","2","cl"
"224","338","2","cl"
"31","338","","cl"
"11","338","","cl"
"10","339","3","cl"
"134","339","4.5","cl"
"139","339","1.5","cl"
"10","340","6","cl"
"11","340","","cl"
"10","341","4.5","cl"
"127","341","12","cl"
"53","341","3","cl"
"10","342","3","cl"
"200","342","2.3","cl"
"127","342","","cl"
"53","342","","cl"
"223","343","1","can"
"58","343","3","cans"
"10","343","1","1/2"
"10","344","4.5","cl"
"22","344","9","cl"
"243","344","9","cl"
"41","344","1","tsp"
"29","344","1","slice"
"10","345","6","cl"
"88","345","","cl"
"10","346","6","cl"
"155","346","6","cl"
"244","346","6","cl"
"44","346","","cl"
"57","346","","cl"
"10","347","6","cl"
"219","347","","cl"
"212","348","1","shot"
"10","348","1","shot"
"52","348","Fill","with"
"10","349","3.8","cl"
"133","349","0.8","cl"
"17","350","3","dashes"
"58","350","1","tsp"
"25","350","1","tsp"
"51","350","9","cl"
"29","350","1","cl"
"50","350","1","cl"
"25","351","1","cup"
"58","351","3/4","cup"
"245","351","2","cup"
"246","351","1","tblsp"
"247","351","1/2","cup"
"34","351","1","cup"
"248","351","3","drops"
"249","351","1/2","tsp"
"25","352","1","tsp"
"58","352","2","tsp"
"22","352","3","cl"
"51","352","6","cl"
"20","352","1","twist"
"25","353","1","tsp"
"100","353","9","cl"
"18","353","1","cl"
"34","353","6","cl"
"50","353","1","cl"
"29","353","1","cl"
"25","354","2","tsp"
"35","354","1","tsp"
"250","354","7.5","cl"
"35","355","2","cl"
"25","355","2","tblsp"
"97","355","2-3","oz"
"44","355","crushed","oz"
"251","356","1/2","cup"
"25","356","1","cup"
"252","356","7","tsp"
"58","356","1/2","cup"
"5","356","1","qt"
"165","357","10","tblsp"
"253","357","4","tblsp"
"25","357","2","1/2"
"10","357","1","qt"
"58","357","2","1/2"
"58","358","2","cups"
"25","358","2","cups"
"165","358","1/2","cup"
"254","358","1/2","cup"
"10","358","1","1/2"
"255","358","","1/2"
"127","359","4","cups"
"25","359","1","1/2"
"46","359","4","cups"
"246","359","1","tblsp"
"23","359","2","qt"
"25","360","8","cups"
"58","360","6","cups"
"247","360","1","pint"
"256","360","3","cl"
"248","360","1","tblsp"
"96","361","6","tblsp"
"25","361","1/4","cup"
"5","361","2","cups"
"1","361","1/2","cup"
"51","361","1/2","cup"
"253","361","1","tsp"
"132","361","1/4","tsp"
"257","361","1","cup"
"26","361","6","cup"
"57","361","Ground","cup"
"126","362","1/2","cup"
"25","362","3","tblsp"
"156","362","39","cl"
"5","362","3/4","cup"
"253","362","1","tsp"
"118","362","1","tsp"
"57","362","","tsp"
"126","363","6","tsp"
"25","363","1/4","cup"
"132","363","1/4","tsp"
"5","363","1","qt"
"253","363","1","tsp"
"165","364","1/2","cup"
"5","364","1/2","cup"
"25","364","1-2","tsp"
"229","365","1","can"
"62","365","1","cup"
"25","365","2","tblsp"
"18","365","1","tblsp"
"258","365","1","tblsp"
"52","365","1","L"
"44","365","","L"
"177","366","1","L"
"58","366","125","ml"
"25","366","60","gr"
"197","366","1","gr"
"196","366","3","gr"
"20","366","1","tblsp"
"25","367","2","1/2"
"259","367","1","cup"
"165","367","4.5","cl"
"253","367","6","cl"
"58","367","3","cups"
"10","367","1","fifth"
"165","368","1/4","cup"
"25","368","1/4","cup"
"58","368","1/4","cup"
"5","368","4","cups"
"260","369","4.5","cl"
"165","369","24","cl"
"25","369","1","tsp"
"183","369","1","tblsp"
"261","370","2","tblsp"
"262","370","2","cups"
"25","370","1/2","cup"
"58","370","1","cup"
"262","371","1","cup"
"58","371","2","cups"
"25","371","4","tblsp"
"132","371","pinch","tblsp"
"22","371","2","tblsp"
"262","372","2","cups"
"44","372","4-6","cups"
"25","372","","cups"
"35","372","","cups"
"132","372","","cups"
"35","373","Juice","of"
"25","373","1","tblsp"
"52","373","(seltzer","water)"
"59","373","","water)"
"25","374","5","tblsp"
"251","374","3","tblsp"
"132","374","1","dash"
"58","374","3","tblsp"
"5","374","2","cups"
"253","374","1/4","tsp"
"58","375","3","cups"
"25","375","1","cup"
"196","375","12","cup"
"197","375","2","cup"
"20","375","1","cup"
"177","375","750","ml"
"34","375","1/4","cup"
"251","376","2","tsp"
"25","376","1","tsp"
"253","376","1/2","tsp"
"5","376","36","cl"
"263","377","6","cl"
"22","377","3","cl"
"25","377","1-2","tblsp"
"44","377","","tblsp"
"25","378","1","tsp"
"100","378","9","cl"
"18","378","1","cl"
"9","378","6","cl"
"50","378","1","cl"
"29","378","1","cl"
"177","379","1","bottle"
"25","379","1/2","cup"
"11","379","1","cup"
"22","379","1","cup"
"196","379","","cup"
"197","379","","cup"
"177","380","1","1/2"
"25","380","1","cup"
"18","380","1","large"
"29","380","1","large"
"258","380","1","large"
"34","380","3-4","oz"
"52","380","","oz"
"264","381","1","tsp"
"25","381","1/2","tsp"
"265","381","2","dashes"
"58","381","1","tsp"
"51","381","6","cl"
"20","381","1","twist"
"18","382","Juice","of"
"25","382","1","tblsp"
"62","382","8-10","ripe"
"58","382","1","cup"
"165","383","1","cup"
"266","383","4","cl"
"25","383","By","taste"
"177","384","2","bottles"
"25","384","1","cup"
"58","384","2","cups"
"258","384","1","cup"
"29","384","wedges","cup"
"35","384","wedges","cup"
"18","384","","cup"
"267","384","","cup"
"165","385","black","cup"
"25","385","","cup"
"168","385","pods","cup"
"195","385","","cup"
"139","386","1/3","part"
"134","386","1/3","part"
"268","386","1/3","part"
"269","387","","part"
"139","387","","part"
"134","387","","part"
"139","388","1","cl"
"134","388","1","cl"
"268","388","1","1/2"
"165","388","4","cl"
"168","388","","cl"
"188","389","1","shot"
"139","389","1","shot"
"168","389","Fill","with"
"134","390","1/3","with"
"69","390","1/3","with"
"139","390","1/4","with"
"139","391","1/3","shot"
"233","391","1/3","shot"
"69","391","1/3","shot"
"139","392","6","cl"
"5","392","24","cl"
"7","392","2","scoops"
"139","393","7.5","cl"
"134","393","1.5","cl"
"134","394","2.3","cl"
"270","394","2.3","cl"
"139","394","2.3","cl"
"271","394","1.5","cl"
"5","394","to","fill"
"31","395","","fill"
"139","395","","fill"
"134","395","","fill"
"134","396","1","cl"
"139","396","1","cl"
"233","396","1","cl"
"139","397","2.3","cl"
"166","397","2.3","cl"
"52","397","Fill","with"
"139","398","","with"
"233","398","","with"
"134","398","","with"
"139","399","3","cl"
"233","399","3","cl"
"64","399","3","cl"
"134","399","3","cl"
"139","400","3","cl"
"2","400","3","cl"
"31","400","1","dash"
"139","401","2","tsp"
"165","401","Strong","cold"
"139","402","3","cl"
"134","402","3","cl"
"272","402","dash","cl"
"74","402","6","cl"
"165","402","6","cl"
"139","403","2","parts"
"273","403","2","parts"
"271","403","4","parts"
"274","403","1","part"
"272","403","1/2","part"
"139","404","1","part"
"181","404","1","part"
"134","404","1","part"
"275","405","2","tsp"
"35","405","1","tsp"
"250","405","7.5","cl"
"161","406","2/3","cl"
"24","406","1/3","cl"
"44","406","Fill","with"
"88","406","Top","it"
"161","407","3.8","cl"
"24","407","0.8","cl"
"4","407","0.8","cl"
"127","407","1/4","cup"
"263","408","5","cl"
"109","408","2.5","cl"
"276","408","2.5","cl"
"277","408","1.5","cl"
"73","408","2","Dashes"
"278","408","Pinch","Dashes"
"279","408","2","sprigs"
"92","409","3","cl"
"116","409","3","cl"
"109","409","3","cl"
"260","410","1","shot"
"134","410","3/4","shot"
"165","410","18","cl"
"260","411","3","cl"
"280","411","1.5","cl"
"11","411","3","cl"
"16","411","3","cl"
"29","411","1","slice"
"33","411","1","slice"
"83","412","4.5","cl"
"31","412","1","tsp"
"35","412","Juice","of"
"44","413","cubes","of"
"158","413","","of"
"38","413","","of"
"10","413","","of"
"5","413","","of"
"141","414","1","shot"
"63","414","2","shots"
"175","414","2","scoops"
"158","414","3","cl"
"281","414","12","cl"
"183","414","1","cl"
"33","414","1","cl"
"32","414","1","piece"
"199","415","2.3","cl"
"63","415","2.3","cl"
"39","415","2.3","cl"
"31","416","1","part"
"11","416","4","parts"
"46","416","4","parts"
"31","417","1","cl"
"11","417","1","cl"
"46","417","2","cl"
"168","417","4","cl"
"282","418","4.5","cl"
"31","418","1.5","cl"
"11","418","12","cl"
"119","418","1","splash"
"31","419","1","tblsp"
"199","419","1.5","cl"
"177","420","6","cl"
"31","420","3","cl"
"120","420","","cl"
"40","421","4.5","cl"
"39","421","2","tsp"
"41","421","1","tsp"
"126","421","1","whole"
"57","421","","whole"
"283","422","3","cl"
"284","422","4.5","cl"
"56","422","1.5","cl"
"177","423","1/3","part"
"200","423","1","shot"
"173","423","1/3","part"
"11","423","1/3","part"
"177","424","6","cl"
"120","424","15","cl"
"44","424","cubes","cl"
"177","425","1","bottle"
"18","425","2","bottle"
"11","425","1","cup"
"29","425","3","cup"
"46","425","1","cup"
"118","426","4.5","cl"
"166","426","1.5","cl"
"142","426","6","cl"
"109","426","1","dash"
"285","426","top","up"
"118","427","12","parts"
"236","427","8","parts"
"116","427","3","parts"
"109","427","3","parts"
"118","428","1/6","glass"
"165","428","1/6","glass"
"58","428","1/2","glass"
"183","428","","glass"
"118","429","6","cl"
"120","429","12","cl"
"18","429","1","cl"
"118","430","mikey","bottle"
"23","430","large","bottle"
"209","430","355","ml"
"11","430","355","ml"
"44","430","crushed","ml"
"118","431","6","cl"
"41","431","2","tsp"
"20","431","1","twist"
"58","431","2","tsp"
"118","432","4.5","cl"
"286","432","4.5","cl"
"2","432","3","cl"
"287","432","1","tsp"
"31","432","1","tsp"
"109","432","1","tsp"
"73","432","1","drop"
"11","433","4","cl"
"53","433","3","cl"
"229","433","1","cl"
"50","433","1","cl"
"56","434","6","cl"
"41","434","1","tsp"
"126","434","1","whole"
"5","434","","whole"
"57","434","","whole"
"56","435","4.5","cl"
"39","435","2","tsp"
"41","435","1","tsp"
"126","435","1","whole"
"57","435","","whole"
"76","436","6","cl"
"4","436","1.5","cl"
"22","436","3","cl"
"229","437","2","cups"
"288","437","1","large"
"229","438","3","parts"
"0","438","1","part"
"197","438","3","dashes"
"62","439","1/2","lb"
"32","439","1","frozen"
"229","439","2","cups"
"11","440","1","part"
"229","440","1","part"
"46","440","1","part"
"44","440","","part"
"79","441","4","cl"
"229","441","16","cl"
"46","442","10","cl"
"289","442","6","cl"
"22","442","1","cl"
"31","442","1","cl"
"2","443","1","shot"
"0","443","1","shot"
"46","443","1","shot"
"11","443","","shot"
"31","443","","shot"
"290","443","","shot"
"46","444","138","cl"
"100","444","84","cl"
"11","444","18","cl"
"18","444","1","cl"
"291","444","2","cups"
"106","444","1","bottle"
"15","445","1","dl"
"22","445","7","drops"
"292","446","5","parts"
"22","446","3","parts"
"166","446","1","part"
"293","446","1","part"
"250","447","25","ml"
"70","447","15","ml"
"294","447","10","ml"
"106","447","top","up"
"161","448","6","cl"
"69","448","3","cl"
"22","448","6","cl"
"100","448","3","cl"
"22","449","5","cl"
"11","449","15","cl"
"30","449","2-3","cl"
"52","449","","cl"
"295","450","6","cl"
"70","450","2.3","cl"
"296","450","2","tsp"
"297","450","2","tsp"
"298","450","0.8","cl"
"30","451","2","tsp"
"22","451","","tsp"
"23","451","","tsp"
"206","452","2","cups"
"22","452","1-2","tblsp"
"208","452","1","dash"
"4","453","5","cl"
"22","453","2","cl"
"44","453","cubes","cl"
"18","453","or","lime"
"5","454","10","cl"
"11","454","4","cl"
"30","454","2","tsp"
"32","454","1/2","tsp"
"79","455","25","ml"
"299","455","15","ml"
"110","455","10","ml"
"223","455","100","ml"
"300","455","2","ml"
"301","456","2","cl"
"212","456","1","cl"
"30","456","1","tsp"
"25","456","2","pinches"
"302","457","3","cups"
"5","457","1","cup"
"270","457","1/2","cup"
"303","457","for","topping"
"304","457","4","tablespoons"
"305","457","4","tablespoons"
"306","457","15","tablespoons"
"302","458","2","scoops"
"271","458","1","part"
"5","458","full","glass"
"10","458","2","parts"
"5","459","6","cups"
"307","459","9","cl"
"197","459","1","tsp"
"126","459","3","tsp"
"307","460","125","gr"
"5","460","3/4","L"
"58","460","","L"
"74","461","6","cl"
"5","461","6-8","oz"
"197","461","1","stick"
"254","461","1","stick"
"307","461","6","cl"
"183","461","Fresh","cl"
"158","462","2","tblsp"
"5","462","18","cl"
"52","462","18","cl"
"5","463","2","cups"
"158","463","","cups"
"308","463","","cups"
"272","464","3","cl"
"271","464","3","cl"
"5","464","3","cl"
"134","465","1","part"
"268","465","1","part"
"5","465","1","part"
"5","466","2","cups"
"307","466","12","cl"
"114","466","3","2-inch"
"309","466","1/2","tsp"
"57","466","1/8","tsp"
"5","467","2","cups"
"307","467","6","cl"
"197","467","1/2","tsp"
"96","467","2","beaten"
"5","468","2","cups"
"32","468","1","cups"
"310","468","1","tblsp"
"270","469","2","shots"
"5","469","","shots"
"62","470","1/2","lb"
"32","470","1","frozen"
"262","470","1","cup"
"5","470","1","cup"
"310","470","to","taste"
"62","471","1","1/2"
"310","471","4","tsp"
"58","471","1/2","cup"
"262","472","1","cup"
"204","472","1","cup"
"262","473","1","cup"
"32","473","1","cup"
"11","473","12","cl"
"203","473","1/2","piece"
"44","473","6","piece"
"262","474","1/2","cup"
"58","474","1","1/4"
"311","474","1/2","tsp"
"132","474","1/4","tsp"
"27","474","1/4","tsp"
"262","475","1","cup"
"58","475","2","cups"
"132","475","1","tsp"
"312","475","1","pinch"
"262","476","1","cup"
"203","476","1","cup"
"44","476","","cup"
"261","477","1","cup"
"29","477","2","cup"
"58","478","3/4","cup"
"94","478","2","tsp"
"313","478","2","cups"
"22","478","1","1/2"
"45","478","1","1/2"
"25","478","1","cup"
"46","478","3-4","cups"
"94","479","1","inch"
"18","479","1/4","inch"
"58","479","1","cup"
"94","480","2","pieces"
"58","480","1","gal"
"18","480","1","lb"
"25","480","1","cup"
"314","480","ground","cup"
"94","481","1/4","inch"
"45","481","1/2","inch"
"282","482","1","1/2"
"23","482","","1/2"
"35","482","","1/2"
"44","482","","1/2"
"35","483","½","1/2"
"315","483","2","tsp"
"289","483","4","cl"
"23","483","top","up"
"44","483","fill","up"
"316","484","Juice","of"
"32","484","1","of"
"291","485","1","cup"
"258","485","2","cup"
"317","486","1","cup"
"18","486","1/4","cup"
"45","486","1/2","cup"
"318","487","3","cup"
"319","487","1/2","cup"
"309","488","","cup"
"310","488","Unsweetened","cup"
"251","488","","cup"
"165","489","18","cl"
"212","489","6","cl"
"251","489","2","tblsp"
"183","489","","tblsp"
"307","490","36","cl"
"320","490","1","tsp"
"253","490","1/2","tsp"
"155","490","1","cup"
"321","490","mini","cup"
"166","491","2","1/2"
"23","491","","1/2"
"44","491","","1/2"
"166","492","1.5","cl"
"161","492","1.5","cl"
"18","492","wedge","cl"
"25","492","Bacardi","cl"
"2","492","","cl"
"292","493","2-3","oz"
"15","493","","oz"
"165","494","3","parts"
"231","494","1","part"
"165","495","1/2","part"
"200","495","1/2","part"
"322","496","4","cl"
"134","496","8","cl"
"165","496","","cl"
"165","497","1","part"
"247","497","2","parts"
"165","498","","parts"
"197","498","","parts"
"69","499","3","parts"
"165","499","1","part"
"165","500","6","tblsp"
"323","500","1/4","tsp"
"195","500","4-5","whole"
"25","500","","whole"
"257","500","","whole"
"44","500","","whole"
"58","501","1","cup"
"315","501","3/4-1","cup"
"165","501","4","tsp"
"118","501","1","cup"
"253","501","4","tsp"
"282","502","3","cl"
"23","502","","cl"
"324","503","3","tblsp"
"325","503","1","tblsp"
"326","503","1","cracked"
"197","503","1","one-inch"
"220","503","3-6","crushed"
"323","503","1/8","tsp"
"327","503","1","tblsp"
"10","503","1.5","cup"
"25","503","1/2","cup"
"58","503","1/4","cup"
"248","503","1","drop"
"328","504","1","fifth"
"310","504","1","1/2"
"324","504","2","tsp"
"329","504","1/4","tsp"
"20","504","2","2"
"187","505","1","cl"
"328","505","1","cl"
"330","505","1","cl"
"205","506","4","qt"
"315","506","1","cup"
"223","506","18","cl"
"11","506","18","cl"
"196","506","6","whole"
"326","506","6","whole"
"57","506","1","tsp"
"197","506","3","sticks"
"231","507","2","pint"
"84","507","1","bottle"
"11","507","1/2","gal"
"192","507","1","gal"
"127","508","6","cl"
"52","508","6","cl"
"181","508","1.5","cl"
"224","508","1.5","cl"
"194","509","2.3","cl"
"181","509","2.3","cl"
"127","509","3","cl"
"210","509","1","splash"
"87","510","6","cl"
"127","510","12","cl"
"23","510","6","cl"
"44","510","Add","cl"
"0","511","2","parts"
"331","511","2","parts"
"127","511","1","part"
"243","512","","part"
"332","512",",","orange"
"333","512","","orange"
"138","513","138","cl"
"11","513","60","cl"
"315","513","1/2","cup"
"197","513","3","3-inch"
"196","513","1/2","tsp"
"24","513","2","tblsp"
"87","514","1","1/2"
"4","514","1","1/2"
"18","514","Juice","of"
"334","515","4.5","cl"
"223","515","8-10","oz"
"18","515","1","slice"
"44","515","cubes","slice"
"335","516","1.5","cl"
"336","516","1.5","cl"
"207","516","1","dash"
"337","517","36","cl"
"185","517","36","cl"
"223","517","36","cl"
"44","517","1","cup"
"185","518","","cup"
"338","518","","cup"
"223","518","","cup"
"15","518","slice","cup"
"68","518","","cup"
"77","518","","cup"
"18","518","","cup"
"202","519","1","bottle"
"121","519","1","1/2"
"202","520","1/2","pint"
"163","520","1/2","pint"
"339","520","1","dash"
"163","521","1/2","pint"
"202","521","1/2","pint"
"64","521","1","shot"
"202","522","1/2","pint"
"163","522","1/2","pint"
"202","523","1/2","pint"
"163","523","1/2","pint"
"340","523","A","little"
"337","524","2.3","cl"
"193","524","0.8","cl"
"161","525","6","cl"
"123","525","1.5","cl"
"218","525","1","splash"
"11","525","3","cl"
"161","526","2/3","part"
"228","526","1/3","part"
"44","526","cubes","part"
"341","526","","part"
"161","527","4.5","cl"
"16","527","2.3","cl"
"210","527","1.5","cl"
"52","527","9","cl"
"18","527","1","slice"
"189","528","1.5","cl"
"272","528","1.5","cl"
"342","529","1","part"
"238","529","1","part"
"187","530","3","cl"
"181","530","1.5","cl"
"119","530","6","cl"
"181","531","1.5","cl"
"186","531","1.5","cl"
"272","531","1.5","cl"
"181","532","4.5","cl"
"343","532","36","cl"
"233","533","30","ml"
"344","533","30","ml"
"334","533","5","ml"
"233","534","1/4","glass"
"345","534","3/4","glass"
"233","535","4.5","cl"
"338","535","Add","10"
"44","535","cubes","10"
"233","536","2","cl"
"134","536","2","cl"
"170","536","2","cl"
"68","537","1","part"
"346","537","1","part"
"185","538","36","cl"
"68","538","36","cl"
"178","539","3","cl"
"137","539","3","cl"
"0","540","4.5","cl"
"178","540","3","cl"
"11","540","3-4","oz"
"46","540","3-4","oz"
"127","540","3-4","oz"
"330","541","1","part"
"187","541","1","part"
"191","541","3","cl"
"134","542","6","cl"
"7","542","2","scoops"
"168","542","","scoops"
"134","543","3","cl"
"170","543","2.3","cl"
"168","543","2.3","cl"
"2","544","1/2","shot"
"191","544","1/2","shot"
"2","545","3","cl"
"191","545","3","cl"
"2","546","6","cl"
"192","546","1/2","tsp"
"2","547","15","cl"
"347","547","frozen","cl"
"348","547","frozen","cl"
"87","548","4.5","cl"
"200","548","1.5","cl"
"6","548","1.5","cl"
"127","548","4.5","cl"
"46","548","4.5","cl"
"87","549","2","shots"
"237","549","36","cl"
"272","550","1.5","cl"
"186","550","1.5","cl"
"349","550","1.5","cl"
"2","550","1.5","cl"
"186","551","3","cl"
"272","551","3","cl"
"268","552","1","part"
"188","552","1","part"
"188","553","4.5","cl"
"200","553","3","cl"
"212","553","1.5","cl"
"127","553","3","cl"
"194","554","1.5","cl"
"69","554","0.8","cl"
"212","554","0.8","cl"
"181","554","0.8","cl"
"0","554","0.8","cl"
"129","554","0.8","cl"
"127","554","1.5","cl"
"46","554","0.8","cl"
"350","555","12","cl"
"92","555","3","cl"
"351","555","3","cl"
"351","556","1","part"
"52","556","1","part"
"11","556","1","part"
"44","556","cubes","part"
"0","557","1","1/2"
"200","557","1","1/2"
"64","557","1","1/2"
"16","557","3","cl"
"352","558","7.5","cl"
"69","558","1","splash"
"11","558","Fill","with"
"186","559","1.5","cl"
"338","559","1.5","cl"
"353","560","1","part"
"341","560","2","parts"
"44","560","cubes","parts"
"232","561","4","shots"
"144","561","4","shots"
"354","562","4","cl"
"355","562","2","cl"
"219","562","7","cl"
"229","562","8","cl"
"44","562","cubes","cl"
"36","563","1","cl"
"356","563","1","shot"
"36","564","1","bottle"
"356","564","3","cl"
"357","565","25","ml"
"11","565","Add","250"
"285","566","6","cl"
"121","566","4","cl"
"113","566","splash","cl"
"358","567","15","cl"
"148","567","15","cl"
"44","567","cubes","cl"
"44","568","4-5","cl"
"359","568","6","cl"
"253","568","1","tsp"
"15","568","10-12","oz"
"360","569","6","cl"
"120","569","12","cl"
"44","569","","cl"
"238","570","1/2","cl"
"338","570","1/2","cl"
"343","571","36","cl"
"212","571","9","cl"
"356","572","1","part"
"15","572","2","parts"
